Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000023838,1/24/2023 10:37,Meghan Kirby,"Shaving Cream', 'Chicken', 'Salmon'",10,19.31,Debit Card,Houston,Supermarket,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000023839,6/25/2020 7:11,Heather Schroeder,"Carrots', 'Chicken', 'Yogurt', 'Toilet Paper'",3,55.73,Mobile Payment,Chicago,Specialty Store,TRUE,Professional,Summer,None
1000023840,3/2/2020 18:20,Hailey Allen,Soda',10,20.46,Credit Card,Miami,Supermarket,FALSE,Student,Fall,Discount on Selected Items
1000023841,8/19/2021 4:43,Daisy Waters,Shower Gel',2,61.06,Cash,Boston,Convenience Store,FALSE,Retiree,Fall,None
1000023842,9/30/2022 10:30,Anthony Castillo,"Beef', 'Toilet Paper', 'Diapers', 'Butter'",10,20.69,Credit Card,Dallas,Warehouse Club,TRUE,Middle-Aged,Spring,None
1000023843,7/31/2020 7:42,Stephanie Bishop,"Soda', 'Mayonnaise', 'Insect Repellent', 'Banana', 'Honey'",4,93.47,Debit Card,Boston,Warehouse Club,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000023844,1/15/2020 21:59,Spencer Peterson MD,"Cleaning Rags', 'Ice Cream'",1,22.8,Mobile Payment,Chicago,Pharmacy,TRUE,Student,Fall,Discount on Selected Items
1000023845,8/6/2022 18:55,William Cunningham,"Vinegar', 'Mustard', 'Orange', 'Mayonnaise'",6,94.41,Debit Card,San Francisco,Warehouse Club,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000023846,10/22/2022 8:50,Patrick Bean,Toilet Paper',8,20.51,Mobile Payment,Chicago,Supermarket,TRUE,Retiree,Summer,None
1000023847,10/4/2021 15:24,Mary Williams,Cheese',8,81.22,Debit Card,Dallas,Supermarket,FALSE,Young Adult,Summer,None
1000023848,9/26/2023 20:33,Jennifer Lewis,"Shaving Cream', 'Chips', 'Pancake Mix'",1,20.82,Credit Card,Los Angeles,Supermarket,FALSE,Young Adult,Summer,Discount on Selected Items
1000023849,5/29/2020 16:04,Steven Nguyen,"Butter', 'Toothpaste', 'Air Freshener', 'Shower Gel', 'Pickles'",9,66.11,Credit Card,Boston,Pharmacy,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000023850,3/21/2023 23:10,James Edwards,Baby Wipes',6,65.11,Credit Card,Houston,Pharmacy,TRUE,Homemaker,Winter,Discount on Selected Items
1000023851,10/2/2021 2:57,Alisha Costa,"Cleaning Rags', 'Broom', 'Shrimp', 'Spinach'",9,80.17,Cash,San Francisco,Specialty Store,TRUE,Student,Spring,None
1000023852,4/23/2022 11:57,John Barnes,"Salmon', 'Hair Gel'",5,92.58,Mobile Payment,Chicago,Specialty Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000023853,4/4/2020 10:42,Thomas Goodwin,Plant Fertilizer',9,55.09,Credit Card,Atlanta,Pharmacy,TRUE,Senior Citizen,Spring,None
1000023854,1/7/2023 22:39,Kristy Shannon,Banana',4,62.84,Mobile Payment,Boston,Specialty Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000023855,9/3/2021 17:12,Christopher Morris,"Dustpan', 'Shampoo', 'Cleaning Spray'",2,35.83,Credit Card,New York,Warehouse Club,TRUE,Teenager,Fall,None
1000023856,1/2/2020 11:51,Eric Clark,"Pancake Mix', 'Vinegar', 'Baby Wipes', 'Ironing Board'",3,38.72,Debit Card,Chicago,Specialty Store,TRUE,Middle-Aged,Summer,None
1000023857,12/22/2020 5:08,Aaron Murphy,"Cleaning Spray', 'Soda', 'Hand Sanitizer'",5,46.28,Debit Card,Houston,Warehouse Club,TRUE,Professional,Winter,None
1000023858,10/18/2023 9:56,Julie Deleon,"Ice Cream', 'Soap', 'Bread'",4,55.26,Cash,Seattle,Convenience Store,FALSE,Professional,Fall,None
1000023859,1/18/2021 5:49,David Oliver,"Shower Gel', 'Spinach', 'Shower Gel', 'Shrimp'",5,58.7,Credit Card,San Francisco,Department Store,TRUE,Young Adult,Spring,None
1000023860,9/1/2020 13:56,Linda Clark,"Mayonnaise', 'Pickles', 'Cereal', 'Olive Oil', 'Spinach'",10,88.32,Mobile Payment,Chicago,Specialty Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000023861,7/19/2022 23:43,David Franklin,"Soap', 'Carrots', 'Potatoes', 'Shampoo', 'Potatoes'",3,76.11,Cash,New York,Department Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000023862,4/13/2020 6:20,Laura Williams,"Pancake Mix', 'Toothbrush', 'Coffee', 'Broom', 'Ironing Board'",6,77.2,Mobile Payment,Chicago,Supermarket,TRUE,Professional,Winter,None
1000023863,6/5/2022 11:29,Kimberly Douglas,"Mop', 'Shampoo', 'Shampoo', 'Iron', 'Dishware'",1,14.01,Cash,New York,Pharmacy,TRUE,Young Adult,Winter,None
1000023864,8/5/2020 1:08,Steven Gonzales,"Soap', 'Potatoes', 'Shrimp'",9,86.55,Debit Card,Miami,Warehouse Club,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000023865,7/19/2023 0:30,Robert Miller,Toothpaste',10,21.75,Cash,New York,Supermarket,FALSE,Student,Summer,BOGO (Buy One Get One)
1000023866,2/18/2021 23:04,Cory Crane,"Milk', 'Mustard'",8,80.45,Credit Card,Chicago,Specialty Store,FALSE,Professional,Spring,None
1000023867,7/25/2021 9:30,Ellen Harris,Yogurt',6,59.21,Mobile Payment,Houston,Warehouse Club,FALSE,Student,Spring,Discount on Selected Items
1000023868,8/1/2023 4:34,Christopher Castaneda,"Broom', 'Dish Soap', 'Soda'",3,16.42,Credit Card,Dallas,Specialty Store,FALSE,Retiree,Spring,Discount on Selected Items
1000023869,2/12/2023 18:30,Jason Haynes,"Eggs', 'Toothbrush', 'Pasta', 'Olive Oil'",4,66.82,Mobile Payment,New York,Convenience Store,FALSE,Professional,Spring,None
1000023870,12/28/2020 12:22,Brian Smith,"Banana', 'Milk', 'Dustpan'",2,40.72,Mobile Payment,Houston,Pharmacy,FALSE,Young Adult,Fall,None
1000023871,11/5/2021 11:21,Kayla Mccoy,"Toothbrush', 'Shrimp', 'Paper Towels'",10,13.65,Mobile Payment,Chicago,Warehouse Club,FALSE,Homemaker,Fall,Discount on Selected Items
1000023872,4/15/2022 15:21,Felicia Hudson,"Dishware', 'Razors', 'Garden Hose', 'Sponges'",2,24.81,Credit Card,Miami,Supermarket,FALSE,Homemaker,Spring,None
1000023873,2/23/2021 18:37,Brendan Schroeder,"Vinegar', 'Cereal Bars', 'Paper Towels', 'Broom'",1,17.27,Mobile Payment,New York,Convenience Store,FALSE,Senior Citizen,Spring,None
1000023874,5/14/2020 12:23,Danny Thomas,"Ironing Board', 'Bread'",1,15.25,Mobile Payment,New York,Specialty Store,TRUE,Retiree,Summer,Discount on Selected Items
1000023875,8/16/2020 9:13,Jason Ortiz,Insect Repellent',7,44.32,Debit Card,San Francisco,Pharmacy,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000023876,1/6/2020 23:44,Dennis Ramirez,Trash Cans',5,37.39,Credit Card,San Francisco,Specialty Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000023877,1/30/2023 15:31,Anthony Lewis,Peanut Butter',9,80.58,Mobile Payment,Dallas,Pharmacy,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000023878,3/6/2023 18:20,Timothy Martinez,"Ironing Board', 'Diapers', 'Shaving Cream', 'Toothbrush', 'Onions'",6,77.45,Debit Card,Los Angeles,Convenience Store,TRUE,Professional,Fall,None
1000023879,10/17/2023 23:18,Angela Contreras,"Power Strips', 'Shaving Cream', 'Shaving Cream', 'Tea', 'Feminine Hygiene Products'",8,52.46,Debit Card,Los Angeles,Supermarket,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000023880,5/27/2023 1:08,Amanda Reed,"Mop', 'Syrup', 'Tea', 'Soda', 'Mop'",8,57.96,Cash,Seattle,Supermarket,TRUE,Teenager,Summer,Discount on Selected Items
1000023881,11/5/2022 13:37,April Reed,"Dish Soap', 'Shower Gel', 'Shower Gel', 'Dishware'",5,96.47,Debit Card,Houston,Pharmacy,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000023882,7/5/2021 10:06,Janice White,"Shaving Cream', 'Dishware'",6,25.07,Credit Card,New York,Supermarket,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000023883,2/18/2022 15:42,Jacqueline Madden,"Eggs', 'Paper Towels', 'Ice Cream'",2,51.25,Credit Card,Dallas,Convenience Store,TRUE,Senior Citizen,Spring,None
1000023884,3/28/2021 15:23,Steven Cummings,"Bath Towels', 'Dustpan', 'Shrimp', 'Ice Cream', 'Broom'",6,37.36,Credit Card,Dallas,Supermarket,TRUE,Student,Winter,None
1000023885,4/14/2020 19:19,Edward Romero,"Pasta', 'Honey', 'Peanut Butter'",6,63.52,Debit Card,Chicago,Warehouse Club,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000023886,9/16/2020 10:17,Daniel Wade,"Coffee', 'Rice', 'Iron', 'Cleaning Rags', 'Mop'",2,18.79,Mobile Payment,Miami,Convenience Store,FALSE,Student,Spring,Discount on Selected Items
1000023887,11/16/2022 0:30,Carla Ward,Lawn Mower',4,30.26,Debit Card,Seattle,Specialty Store,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000023888,1/2/2020 12:00,Daniel Williams,"Shampoo', 'Toilet Paper'",4,82.29,Cash,Dallas,Specialty Store,TRUE,Retiree,Spring,None
1000023889,8/5/2021 2:34,Steve Morrison,"Water', 'Mayonnaise', 'Toothbrush', 'Light Bulbs', 'Coffee'",9,67.46,Credit Card,Atlanta,Department Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000023890,2/4/2023 17:40,Roger Johnston,Laundry Detergent',1,37.05,Debit Card,New York,Convenience Store,FALSE,Teenager,Summer,None
1000023891,8/8/2022 1:00,Gabriela Riggs,"Eggs', 'Toilet Paper', 'Olive Oil', 'Soap'",7,63.97,Mobile Payment,Houston,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000023892,8/2/2020 5:13,David Ross,"Syrup', 'Eggs'",5,18.1,Credit Card,San Francisco,Pharmacy,TRUE,Teenager,Summer,Discount on Selected Items
1000023893,7/25/2023 12:06,Katelyn Hoffman,"Banana', 'Jam', 'Apple'",1,92.62,Credit Card,Seattle,Warehouse Club,TRUE,Student,Fall,Discount on Selected Items
1000023894,5/1/2021 1:39,April Williams,"Mustard', 'Beef', 'Dishware'",1,53.46,Debit Card,Chicago,Pharmacy,TRUE,Retiree,Winter,None
1000023895,4/10/2021 6:48,Joshua King,"Extension Cords', 'Dish Soap', 'Peanut Butter'",5,88.48,Debit Card,New York,Convenience Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000023896,2/9/2023 10:33,Angela Campos,"Cleaning Spray', 'Pancake Mix', 'Light Bulbs', 'Bath Towels', 'Mop'",5,15.84,Debit Card,Dallas,Specialty Store,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000023897,3/16/2022 6:24,David Huffman,"Mop', 'Lawn Mower', 'Banana', 'Cereal'",9,99.89,Debit Card,Chicago,Pharmacy,FALSE,Young Adult,Spring,Discount on Selected Items
1000023898,3/16/2021 14:54,James Martin,"Toilet Paper', 'Extension Cords', 'Honey', 'Apple'",7,8.94,Credit Card,Chicago,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000023899,1/20/2022 6:08,Alexander Robinson,"Potatoes', 'Rice'",1,96.03,Cash,Chicago,Convenience Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000023900,2/18/2022 15:55,Jennifer Sanchez,"Air Freshener', 'Chips', 'Potatoes', 'Eggs'",7,9.21,Cash,Seattle,Warehouse Club,TRUE,Homemaker,Spring,Discount on Selected Items
1000023901,5/4/2022 17:47,Jennifer Reilly,Toothbrush',9,20.57,Credit Card,Seattle,Specialty Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000023902,10/13/2023 0:33,Stephanie Walters,"Tuna', 'Tuna', 'Toilet Paper', 'Butter', 'Iron'",9,23.48,Credit Card,Dallas,Pharmacy,FALSE,Teenager,Fall,Discount on Selected Items
1000023903,9/27/2023 5:38,Brandon Dodson,"Baby Wipes', 'Shaving Cream', 'Light Bulbs', 'Vinegar', 'Light Bulbs'",8,41.15,Cash,San Francisco,Specialty Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000023904,6/15/2022 11:20,Miranda Nichols,"Tissues', 'Eggs', 'Paper Towels', 'Shrimp', 'Beef'",8,33.55,Cash,Seattle,Pharmacy,TRUE,Student,Fall,BOGO (Buy One Get One)
1000023905,8/7/2021 16:45,Jessica Navarro,"Pancake Mix', 'Garden Hose'",1,62.01,Mobile Payment,New York,Warehouse Club,TRUE,Middle-Aged,Fall,None
1000023906,3/8/2022 17:42,Matthew Davis,"Light Bulbs', 'Paper Towels', 'Toothpaste', 'Coffee', 'Syrup'",7,58.35,Credit Card,Atlanta,Supermarket,FALSE,Teenager,Spring,Discount on Selected Items
1000023907,5/28/2023 17:09,Justin Martinez,Syrup',4,76.39,Credit Card,Dallas,Warehouse Club,TRUE,Middle-Aged,Winter,None
1000023908,5/26/2020 21:31,Elizabeth Walton,BBQ Sauce',6,74.35,Cash,Houston,Convenience Store,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000023909,6/14/2022 6:10,Lori Wilson,"Soap', 'Cheese'",5,66.02,Cash,Miami,Convenience Store,FALSE,Student,Summer,None
1000023910,1/27/2023 14:54,Robert King,Toilet Paper',3,24.96,Debit Card,San Francisco,Warehouse Club,FALSE,Student,Spring,None
1000023911,1/14/2022 16:46,David Andrade,Mayonnaise',4,87.95,Debit Card,Miami,Specialty Store,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000023912,7/25/2020 23:22,Jacqueline Melendez,"Tea', 'Mop'",2,58.36,Debit Card,Seattle,Pharmacy,FALSE,Professional,Fall,None
1000023913,10/9/2023 15:43,Jeffrey Lucas,Spinach',5,29.71,Cash,Dallas,Warehouse Club,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000023914,12/14/2020 18:29,Ms. Jill Pena,"Shampoo', 'Toilet Paper'",4,81.35,Cash,Chicago,Pharmacy,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000023915,10/6/2022 21:46,Jon Gardner,"Honey', 'Rice', 'Ketchup'",9,8.47,Debit Card,Atlanta,Pharmacy,TRUE,Student,Summer,None
1000023916,3/31/2022 22:13,Kevin Grimes,Ketchup',10,80.85,Debit Card,San Francisco,Warehouse Club,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000023917,8/9/2022 2:50,Gregory Henson,"Air Freshener', 'Vinegar', 'Butter'",8,84.39,Mobile Payment,New York,Supermarket,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000023918,4/10/2023 10:25,Lisa Torres,"Feminine Hygiene Products', 'Paper Towels', 'Tuna', 'Air Freshener'",9,18.58,Cash,Atlanta,Department Store,FALSE,Young Adult,Summer,None
1000023919,6/11/2022 17:50,Amy Dominguez,Coffee',9,19.11,Mobile Payment,Miami,Specialty Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000023920,5/23/2021 21:49,Craig Wood,"Soda', 'Soap'",2,95.52,Mobile Payment,Chicago,Supermarket,TRUE,Professional,Spring,None
1000023921,9/9/2020 12:05,Carmen Bryant,"Toilet Paper', 'Chips', 'Onions', 'Cereal'",9,76.17,Mobile Payment,San Francisco,Pharmacy,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000023922,7/24/2023 6:09,Angela Rogers,"Spinach', 'Mop'",4,69.8,Debit Card,San Francisco,Pharmacy,FALSE,Senior Citizen,Spring,None
1000023923,1/28/2023 20:30,Sharon Fletcher,"Ironing Board', 'Olive Oil', 'Ketchup'",6,56.06,Credit Card,San Francisco,Pharmacy,TRUE,Homemaker,Spring,Discount on Selected Items
1000023924,9/17/2023 23:20,Edward Ross,"Salmon', 'Garden Hose', 'Dustpan'",10,25.2,Cash,New York,Supermarket,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000023925,6/10/2022 9:19,Robert Lambert,"Salmon', 'Mustard', 'Pickles', 'Cleaning Spray'",10,49.61,Debit Card,Chicago,Convenience Store,TRUE,Young Adult,Spring,None
1000023926,10/15/2022 18:45,James Reyes,"Olive Oil', 'Ketchup'",2,54.62,Cash,Seattle,Supermarket,FALSE,Student,Spring,Discount on Selected Items
1000023927,12/20/2020 9:39,Julie Gomez,"Deodorant', 'Spinach', 'Diapers'",9,72.45,Debit Card,Boston,Pharmacy,FALSE,Homemaker,Spring,None
1000023928,1/25/2021 9:58,Regina Costa,Ironing Board',7,16.06,Debit Card,Miami,Supermarket,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000023929,8/1/2020 20:17,Kendra Bridges,"Cereal', 'Jam', 'Jam', 'Power Strips'",10,85.05,Cash,San Francisco,Warehouse Club,FALSE,Homemaker,Winter,None
1000023930,9/18/2022 20:19,Curtis Shelton,Canned Soup',10,51.6,Credit Card,Los Angeles,Supermarket,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000023931,4/10/2022 9:49,Jessica Boone,Shaving Cream',9,74.45,Debit Card,Chicago,Specialty Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000023932,9/8/2021 4:36,Chad Johnson,"Tuna', 'Toothpaste', 'Shampoo', 'Jam'",5,89.58,Cash,Houston,Convenience Store,FALSE,Senior Citizen,Spring,None
1000023933,9/23/2022 8:19,Paul Ballard,"Air Freshener', 'Plant Fertilizer'",5,30.67,Mobile Payment,New York,Warehouse Club,TRUE,Retiree,Summer,None
1000023934,2/2/2021 22:14,Marcus Jensen,Deodorant',1,67.49,Cash,Los Angeles,Convenience Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000023935,9/13/2021 9:11,Jon Campbell,"Ironing Board', 'Jam', 'Apple', 'Eggs', 'Soap'",2,71.97,Credit Card,Seattle,Convenience Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000023936,12/24/2022 16:29,Patricia Wallace,"Pickles', 'Shampoo', 'Carrots'",8,67.35,Debit Card,Seattle,Supermarket,FALSE,Homemaker,Fall,None
1000023937,2/1/2023 9:46,Matthew Boyer,Baby Wipes',1,62.08,Mobile Payment,Boston,Specialty Store,FALSE,Student,Fall,None
1000023938,9/28/2020 12:13,Robert Taylor,Mustard',5,57.32,Credit Card,Houston,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000023939,11/28/2020 20:22,Mary Mullins,"Razors', 'Cheese', 'Honey', 'Peanut Butter', 'Yogurt'",2,67.81,Credit Card,Miami,Supermarket,FALSE,Teenager,Fall,None
1000023940,6/7/2023 20:01,Erica Stanley,"Dishware', 'Tea', 'Shower Gel', 'Toothpaste', 'Plant Fertilizer'",8,65.84,Cash,Atlanta,Convenience Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000023941,4/28/2021 23:39,Andrew Young,"Water', 'Shrimp'",6,40.38,Debit Card,Seattle,Pharmacy,TRUE,Professional,Spring,None
1000023942,1/5/2021 9:05,Tracy Alexander,"Spinach', 'Dishware', 'Hand Sanitizer', 'Soda', 'Canned Soup'",5,91.4,Cash,Seattle,Specialty Store,FALSE,Teenager,Spring,None
1000023943,3/6/2021 19:00,Krista Smith,Air Freshener',7,91.31,Credit Card,New York,Supermarket,FALSE,Homemaker,Summer,Discount on Selected Items
1000023944,8/8/2021 20:34,Morgan Bell,"Trash Bags', 'Dustpan', 'Bread'",10,74.04,Cash,Dallas,Supermarket,FALSE,Middle-Aged,Fall,None
1000023945,2/15/2021 7:02,Charles Ruiz,"Iron', 'Lawn Mower', 'Orange'",7,94.4,Debit Card,Los Angeles,Supermarket,TRUE,Homemaker,Summer,None
1000023946,3/21/2020 14:02,Sandra Peters,"Toilet Paper', 'Power Strips'",10,8.05,Debit Card,Seattle,Department Store,FALSE,Homemaker,Summer,None
1000023947,9/4/2023 21:47,Christina Fowler,Honey',10,90.02,Credit Card,Los Angeles,Pharmacy,FALSE,Retiree,Winter,None
1000023948,12/19/2022 15:04,Gregory Hernandez,"Pasta', 'Carrots', 'Rice'",1,96.44,Debit Card,Houston,Supermarket,TRUE,Teenager,Summer,Discount on Selected Items
1000023949,4/24/2021 15:10,Bradley Miller,Yogurt',1,41.79,Mobile Payment,San Francisco,Department Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000023950,11/22/2021 13:12,Miss Lauren Weber,"Diapers', 'Peanut Butter'",7,14.09,Cash,Miami,Pharmacy,FALSE,Professional,Summer,Discount on Selected Items
1000023951,3/23/2021 11:54,Jeffrey Lin,Butter',3,59.75,Debit Card,San Francisco,Department Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000023952,9/9/2023 22:43,Daniel Perez,Soda',8,12.82,Cash,Houston,Warehouse Club,FALSE,Retiree,Spring,Discount on Selected Items
1000023953,2/13/2021 7:31,Desiree Snyder,Garden Hose',8,39.41,Credit Card,Boston,Department Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000023954,10/26/2021 10:47,Gerald Delgado,"Hand Sanitizer', 'Honey'",10,21.69,Debit Card,Miami,Specialty Store,FALSE,Student,Winter,Discount on Selected Items
1000023955,4/4/2023 5:43,Lori Thompson,"Sponges', 'Bread', 'Broom', 'Coffee', 'Beef'",2,76.7,Credit Card,Houston,Pharmacy,TRUE,Student,Spring,BOGO (Buy One Get One)
1000023956,4/29/2020 9:21,Tamara Jordan,"Toothpaste', 'Cleaning Rags', 'Vacuum Cleaner', 'Tea'",9,86.88,Debit Card,Miami,Specialty Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000023957,6/9/2023 1:56,Isaac Bowers,"Jam', 'Sponges', 'Broom', 'Trash Cans'",10,40.52,Credit Card,New York,Department Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000023958,8/19/2021 22:01,Caleb Taylor,"Soap', 'Hand Sanitizer', 'Sponges'",2,36.48,Cash,New York,Convenience Store,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000023959,9/3/2023 20:45,John Martinez,"Potatoes', 'Cleaning Spray', 'Eggs', 'Peanut Butter'",5,75.98,Credit Card,Miami,Convenience Store,FALSE,Young Adult,Spring,None
1000023960,8/7/2021 15:16,Tyler Henry,"Tissues', 'Butter'",8,27.39,Cash,Seattle,Supermarket,TRUE,Student,Fall,BOGO (Buy One Get One)
1000023961,4/1/2022 2:43,Carl Knox,"Chips', 'Iron', 'Extension Cords'",1,17.8,Debit Card,San Francisco,Supermarket,FALSE,Homemaker,Winter,Discount on Selected Items
1000023962,7/17/2022 15:47,Jeffrey Taylor,"Milk', 'Water', 'Dishware'",7,73.12,Debit Card,Seattle,Convenience Store,FALSE,Teenager,Spring,None
1000023963,7/26/2021 4:55,Mark Alvarez,"Feminine Hygiene Products', 'Honey', 'Tissues', 'Chips'",5,50.53,Mobile Payment,Houston,Warehouse Club,TRUE,Homemaker,Summer,Discount on Selected Items
1000023964,4/18/2021 5:09,David Gray,"Tuna', 'Ironing Board'",10,18.03,Credit Card,Boston,Department Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000023965,6/9/2020 21:33,Nicole Gallagher,"Potatoes', 'Garden Hose', 'Toothpaste', 'Mop', 'Milk'",8,12.42,Debit Card,San Francisco,Supermarket,FALSE,Middle-Aged,Winter,None
1000023966,12/8/2021 22:47,Samantha Hernandez,"BBQ Sauce', 'Mop', 'Toothbrush', 'Peanut Butter'",5,14.89,Mobile Payment,Chicago,Supermarket,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000023967,2/8/2022 6:04,Kyle Myers,"Syrup', 'Olive Oil'",10,6.47,Mobile Payment,Seattle,Warehouse Club,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000023968,10/10/2021 1:40,Lydia Bennett,"Pasta', 'Cereal', 'Eggs', 'Jam', 'Mustard'",2,72.77,Credit Card,Seattle,Warehouse Club,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000023969,6/6/2021 11:08,Amanda Mitchell,"Bread', 'Baby Wipes', 'Orange', 'Carrots', 'Tissues'",10,86.25,Debit Card,Atlanta,Department Store,FALSE,Student,Spring,Discount on Selected Items
1000023970,2/9/2022 2:04,Richard Robles,"Broom', 'Eggs', 'Orange'",4,28.94,Cash,Miami,Specialty Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000023971,12/24/2022 9:05,Sherri Murphy,"Potatoes', 'Laundry Detergent', 'Mayonnaise', 'Garden Hose'",8,11.09,Mobile Payment,Boston,Pharmacy,TRUE,Student,Winter,None
1000023972,5/28/2021 2:51,Ronald Davis,Cleaning Rags',3,85.48,Debit Card,New York,Pharmacy,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000023973,3/24/2020 6:01,Brandy Daugherty,"Honey', 'Garden Hose'",6,95.04,Debit Card,Chicago,Supermarket,FALSE,Student,Winter,None
1000023974,12/17/2021 2:44,Lisa Adams,"Mop', 'Soda'",1,54.63,Cash,Boston,Warehouse Club,FALSE,Professional,Spring,None
